Nombre Estacion	Nro Estacion	Año	Mes	Dia	Temperatura media diaria	Temperatura de rocio	Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	Viento medio (m/s)	Máximo viento sostenido (m/s)	Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo
Azul_Aero	876410	2013	8	8	8,9	-0,4	1011,9	994,1	16,9	4,3	7,2	13,5	2,5	0	0	0	0
Azul_Aero	876410	2013	8	9	4,7	-3,3	1025,9	1007,5	15,6	2,4	4,6	13,5	-4,6	0	0	0	0
Azul_Aero	876410	2013	8	10	5,6	-5,8	1023,4	1005,1	16,9	4,7	10,3	15,2	-2,9	0	0	0	0
Azul_Aero	876410	2013	8	11	8,2	-0,6	1012	994,1	16,4	6	10,3	15,6	1,7	0	1	0	0
Azul_Aero	876410	2013	8	12	5,6	2,2	1013,3	995,3	13,2	6,3	10,3	12,4	2,5	1	0	0	0
Azul_Aero	876410	2013	8	13	2,3	-3,9	1027,8	1009,3	17,5	3	7,2	10,5	-4,6	0	0	0	0
Azul_Aero	876410	2013	8	14	3,6	-4,8	1030,7	1012,2	15,9	3,4	7,7	12,2	-6,4	0	0	0	0
Azul_Aero	876410	2013	8	15	7,3	-3,7	1020,2	1002,1	15,6	8,3	13,4	14,4	-2,6	0	0	0	0
Azul_Aero	876410	2013	8	16	10,3	-3,8	1022,2	1004,3	15	5,1	7,2	15,8	2	0	0	0	0
Azul_Aero	876410	2013	8	17	4,1	-2,4	1029,2	1010,8	15,9	3,2	8,2	16,1	-6,4	0	0	0	0
Azul_Aero	876410	2013	8	18	8,9	0,4	1021,8	1003,8	15	7,5	11,3	17,6	1,4	0	0	0	0
Azul_Aero	876410	2013	8	19	12,4	4,7	1015,4	997,7	14,2	3,8	6,7	21,2	4,2	0	0	0	0
Azul_Aero	876410	2013	8	20	10,3	2,9	1017	999,2	15	3,4	8,2	21,5	-0,4	0	0	0	0
Azul_Aero	876410	2013	8	21	12,6	9,8	1009,6	992,1	11,3	2,2	5,7	22	4,3	0	1	0	0
Azul_Aero	876410	2013	8	22	6,8	-0,9	1013,6	995,7	11,3	6	9,3	16,2	2,5	1	0	0	0
Azul_Aero	876410	2013	8	23	3,1	-5,2	1024,7	1006,2	17,9	2,6	4,1	9,6	-3,5	0	0	0	0
Azul_Aero	876410	2013	8	24	2,8	-2,4	1031,8	1013,3	15,6	1,4	2,6	10,8	-3,6	0	0	0	0
Azul_Aero	876410	2013	8	25	1,6	-5,2	1035,5	1016,9	15	0,9	4,1	9,4	-4,9	0	0	0	0
Azul_Aero	876410	2013	8	26	0,6	-6,7	1036	1017,2	15	0,8	2,6	9,5	-7,8	0	0	0	0
Azul_Aero	876410	2013	8	27	3,8	-3,9	1025,5	1007	14,3	3,8	9,8	12,4	-6,6	0	0	0	0
Azul_Aero	876410	2013	8	28	13,1	0,6	1016,7	998,9	12,6	5	9,8	23,7	1,4	0	0	0	0
Azul_Aero	876410	2013	8	29	16,3	2,7	1013	995,6	14,8	5,2	9,8	28,1	6,9	0	0	0	0
Azul_Aero	876410	2013	8	30	16,1	3,4	1011,2	993,8	11,7	3,9	7,2	28,5	1,4	0	0	0	0
Azul_Aero	876410	2013	8	31	13,6	6	1012,9	995,4	13,2	4	7,7	26,5	6	0	0	0	0
Azul_Aero	876410	2013	9	1	13,8	5,8	1013,3	995,7	15	3,6	5,7	24,8	2,4	0	0	0	0
Azul_Aero	876410	2013	9	2	11,7	4,9	1015,8	998,1	16,3	3,9	6,2	26,2	5,7	0	1	0	0
Azul_Aero	876410	2013	9	3	7	1,8	1023,9	1005,8	15,6	4	7,2	14,8	1,7	0	0	0	0
Azul_Aero	876410	2013	9	4	4,5	-1,5	1026,7	1008,3	15,6	4	7,2	13,8	-4,3	0	0	0	0
Azul_Aero	876410	2013	9	5	11,1	4	1019,8	1001,8	13,2	5,8	7,7	16,6	1,9	0	0	0	0
Azul_Aero	876410	2013	9	6	11,2	6,7	1017,9	1000,1	11,9	2,8	4,6	19,8	1,2	1	0	0	0
Azul_Aero	876410	2013	9	7	12,9	12,1	1012,3	994,7	11,1	3	6,7	21,2	5,8	0	1	0	0
Azul_Aero	876410	2013	9	8	14,5	8,6	1013,9	996,4	17,5	4,3	7,2	20,3	6,5	0	0	0	0
Azul_Aero	876410	2013	9	9	18,2	12,4	1011,5	994,1	15,6	5,7	7,7	24,8	10,7	0	0	0	0
Azul_Aero	876410	2013	9	10	22,1	14,1	1006,7	989,7	13,8	7,2	11,3	26,1	15	0	0	0	0
Azul_Aero	876410	2013	9	11	14,8	2,3	1011,4	994,1	15	10	11,8	26,1	11,6	0	0	0	0
Azul_Aero	876410	2013	9	12	12,7	9,6	1010,1	992,6	14,8	10,2	13,4	15,5	10,4	0	1	0	0
Azul_Aero	876410	2013	9	13	8,4	3,8	1021,5	1003,5	15	8,2	10,3	15,8	4,5	0	0	0	0
Azul_Aero	876410	2013	9	14	4,9	-1,1	1027,3	1008,9	14,3	4,5	8,2	11,4	-2,2	0	0	0	0
Azul_Aero	876410	2013	9	15	4,8	1,8	1026	1007,6	13,5	7,5	11,3	12,2	0,4	0	1	0	0
Azul_Aero	876410	2013	9	16	5,8	3,8	1022,5	1004,3	13,7	7,6	11,3	9	4	0	1	0	0
Azul_Aero	876410	2013	9	17	5,8	-0,6	1019	1000,8	15,8	4,6	6,7	10	0,9	0	0	0	0
Azul_Aero	876410	2013	9	18	7	-3,5	1016,6	998,5	18,8	3,8	6,2	15,4	-3,3	0	0	0	0
Azul_Aero	876410	2013	9	19	11,4	-2,1	1018	1000,2	15,6	5,5	9,3	21,2	2	0	0	0	0
Azul_Aero	876410	2013	9	20	12,9	3,4	1011,6	994	15	6,2	9,3	21,5	7,7	0	0	0	0
Azul_Aero	876410	2013	9	21	9,1	1,6	1013,6	997,1	15	3,9	7,2	19,4	1,4	0	0	0	0
Azul_Aero	876410	2013	9	22	5,7	0,6	1024,3	1006,1	13,2	3,3	4,1	14,1	-1,5	1	0	0	0
Azul_Aero	876410	2013	9	23	7,2	1,8	1030,9	1012,6	15	2	3,6	14	-1	0	0	0	0
Azul_Aero	876410	2013	9	24	6,2	0,6	1032,3	1013,9	12,4	2,1	3,6	13,5	-4	1	0	0	0
Azul_Aero	876410	2013	9	25	6,6	0,4	1028,6	1010,4	11,4	4,6	7,7	14,6	-3,8	1	0	0	0
Azul_Aero	876410	2013	9	26	12,2	5,4	1021,9	1004	15	6,9	9,3	17,8	3,2	0	0	0	0
Azul_Aero	876410	2013	9	27	11,6	7	1021	1003,1	12,2	4,1	5,7	18,5	3,8	1	0	0	0
Azul_Aero	876410	2013	9	28	11,8	9,7	1020,1	1002,4	12,2	5,4	7,7	18	7,7	0	1	0	0
Azul_Aero	876410	2013	9	29	7,9	5,6	1017,9	1000	14	5,7	8,2	15,6	2,4	0	1	0	0
Azul_Aero	876410	2013	9	30	9,5	6,2	1014,7	996,8	13,7	3,9	11,3	13,8	4,9	0	1	0	0
Azul_Aero	876410	2013	10	1	10,8	8,1	1016,3	998,4	12,1	7,4	10,3	15,2	7	0	1	0	0
Azul_Aero	876410	2013	10	2	11,8	8,9	1019,6	1001,8	8,5	2,9	4,1	16	6,8	1	0	0	0
Azul_Aero	876410	2013	10	3	12,8	9,9	1020,7	1003	15	3,3	6,2	16,6	8,8	0	0	0	0
Azul_Aero	876410	2013	10	4	13,5	9,7	1022,4	1004,6	15,4	2,7	4,1	18,4	8,4	0	1	0	0
Azul_Aero	876410	2013	10	5	12,9	7,8	1022,5	1004,7	13,2	3,9	6,2	19,8	5,5	0	0	0	0
Azul_Aero	876410	2013	10	6	15,5	7,8	1023,1	1005,4	13,2	3,9	6,7	21,8	5	0	0	0	0
Azul_Aero	876410	2013	10	7	16,4	7,7	1023,8	1006,2	15	4,5	6,2	23	6	0	0	0	0
Azul_Aero	876410	2013	10	8	16,4	7,8	1019,5	1001,9	15	6,1	8,2	23,5	8,2	0	0	0	0
Azul_Aero	876410	2013	10	9	15,4	13	1014,4	997	12,2	4,1	7,2	23,4	12,1	0	1	0	0
Azul_Aero	876410	2013	10	10	12,9	10,4	1019	1001,3	12,7	2,4	5,1	20,8	5	1	0	0	0
Azul_Aero	876410	2013	10	11	11,9	7,5	1022,5	1004,6	15	7,7	11,3	21,5	5	0	0	0	0
Azul_Aero	876410	2013	10	12	12,1	8,1	1022,3	1004,5	12,7	6,6	8,8	18,9	7,7	0	0	0	0
Azul_Aero	876410	2013	10	13	14,6	12,6	1018	1000,4	10	3,9	6,7	19,5	10,2	1	1	0	0
Azul_Aero	876410	2013	10	14	16,3	10,8	1015,7	998,2	10,1	3,1	6,2	25,5	6,4	1	0	0	0
Azul_Aero	876410	2013	10	15	17	9,8	1017,9	1000,4	15	2,5	4,6	26,7	6	0	0	0	0
Azul_Aero	876410	2013	10	16	20,2	14,3	1015,8	998,6	14,2	3,5	7,2	27,6	14,4	0	1	0	0
Azul_Aero	876410	2013	10	17	17,3	14	1014,6	997,2	15,6	3,9	5,7	26,2	12	1	0	0	0
Azul_Aero	876410	2013	10	18	16,1	11,5	1012,7	995,2	11,1	2,5	5,1	26	5,3	1	0	0	0
Azul_Aero	876410	2013	10	19	19	12,9	1007,6	990,5	15	4,5	7,7	27,2	7,5	0	1	0	0
Azul_Aero	876410	2013	10	20	19,1	12,7	1001,1	984,1	12,7	5,6	8,8	28	14	0	1	0	0
Azul_Aero	876410	2013	10	21	11,7	4,5	1013,8	996,2	15	3,7	5,1	22,8	5,5	0	0	0	0
Azul_Aero	876410	2013	10	22	10	7,1	1013,8	996	13,5	4,6	7,2	16,9	2	0	1	0	0
Azul_Aero	876410	2013	10	23	13,2	9,4	1011,5	993,9	12,4	4,1	6,2	17,4	8,2	0	1	0	0
Azul_Aero	876410	2013	10	24	9,5	4,3	1024,4	1006,4	14,2	3,4	4,6	17,9	0,2	0	0	0	0
Azul_Aero	876410	2013	10	25	8,3	4,7	1025,3	1007,3	15	4,3	6,2	17	-0,4	0	1	0	0
Azul_Aero	876410	2013	10	26	13,2	8,1	1015,3	997,5	12,6	4,2	8,8	23,4	3,5	1	0	0	0
Azul_Aero	876410	2013	10	27	14	4,3	1019,5	1001,9	15	4,6	9,3	24,2	3	0	0	0	0
Azul_Aero	876410	2013	10	28	14,3	5	1018,6	1001	16,3	5	6,2	20,8	7,7	0	1	0	0
Azul_Aero	876410	2013	10	29	16,3	9,9	1015,9	998,4	15	3,9	5,7	21,9	9,2	0	0	0	0
Azul_Aero	876410	2013	10	30	14,9	8,7	1016,2	998,7	15	5,6	9,3	23	6,5	0	0	0	0
Azul_Aero	876410	2013	10	31	15,9	13,2	1012,3	994,9	14,2	7,9	9,8	22,5	13	0	1	0	0
Azul_Aero	876410	2013	11	1	17,4	15,6	1011,1	993,8	11,6	5,4	8,8	19	15	0	1	0	0
Azul_Aero	876410	2013	11	2	15,4	11,7	1014,1	996,7	13,5	4,4	7,2	20,1	9,6	0	0	0	0
Azul_Aero	876410	2013	11	3	14,9	8,9	1017,3	999,7	15	3	3,6	23,4	7	0	0	0	0
Azul_Aero	876410	2013	11	4	13,6	9,2	1019,8	1002,2	15,6	4,5	6,7	24,8	6,1	0	0	0	0
Azul_Aero	876410	2013	11	5	16,6	10,4	1019,6	1002,1	15	4,7	5,7	24,4	5,5	0	0	0	0
Azul_Aero	876410	2013	11	6	18,1	10,2	1015,9	998,5	15	9,1	14,9	25,6	9	0	0	0	0
Azul_Aero	876410	2013	11	7	16,9	12,8	1013,7	996,4	13,5	4,1	10,3	26,5	12,1	0	1	0	0
Azul_Aero	876410	2013	11	8	16,5	11,4	1013,1	995,7	12,6	2,3	4,1	23,7	6,5	1	0	0	0
Azul_Aero	876410	2013	11	9	16,5	11,8	1011,6	994,3	14,8	5,7	7,7	25,6	10,9	0	0	0	0
Azul_Aero	876410	2013	11	10	14,5	13,3	1009,1	991,7	7,4	6,6	10,3	23,1	10,9	0	1	0	0
Azul_Aero	876410	2013	11	11	17,8	12	1005,9	988,7	15,9	3,2	4,1	25,7	11,1	0	0	0	0
Azul_Aero	876410	2013	11	12	17,9	7	1007,5	990,3	16,3	3,3	7,7	26,2	10,5	0	0	0	0
Azul_Aero	876410	2013	11	13	15,2	8,6	1015,4	997,9	15	5,9	9,3	25,6	6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	1	14,7	4,5	1020,3	1010,4	14,2	8	12,3	23	9,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	2	15,6	5,2	1019,8	1009,8	14,3	3,7	5,1	26,4	5	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	3	21,7	10	1012	1002,3	13	8,2	15,4	31,5	9,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	4	26,4	13,8	1009,6	1000,1	14,3	9,9	13,4	32	21,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	5	23,1	16,2	1008,5	998,9	12,1	3,1	7,2	33,2	17,8	0	1	0	0
Bahia_Blanca_Aero	877500	2013	1	6	25,8	14,3	1002,6	993,1	15	7,8	12,9	34	18	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	7	25,2	8,1	1000,5	990,8	15	7,3	9,3	34,6	20,5	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	8	21,5	3,6	1007,8	998,1	15	4,4	7,2	28,4	14,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	9	23,7	8,7	1013,7	1004	15	7,8	13,4	35	12,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	10	30,3	11,8	1013,9	1004,4	15	7,6	9,3	37,4	23,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	11	29,5	15,9	1010,7	1001,5	13,8	8,3	14,4	38	23,5	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	12	28,1	17,4	1010,6	1001,1	14	4,8	8,2	35	20,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	13	21,4	16,4	1017,3	1007,6	12,6	7,3	10,3	33	18	0	1	0	0
Bahia_Blanca_Aero	877500	2013	1	14	21,9	13,7	1017,4	1007,6	12,7	5,9	9,3	31,4	15,9	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	15	27,2	15,9	1010,4	1000,8	14,6	6,3	12,3	35,5	18,9	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	16	25,1	18,9	1007,3	997,8	13,5	3	7,7	36	20,6	0	1	0	0
Bahia_Blanca_Aero	877500	2013	1	17	21,3	16,3	1016	1006,7	10,8	6,2	8,2	31,8	17,5	0	1	0	0
Bahia_Blanca_Aero	877500	2013	1	18	18,6	10,4	1019,1	1009,1	15	4,7	6,2	26,9	10,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	19	19,1	11,4	1023,2	1013,4	15,8	7,6	11,3	27,5	11,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	20	19,1	9,6	1023,7	1013,9	15	4,5	8,2	28,1	4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	21	23	11,1	1020,1	1010,3	15	5,9	9,3	30,3	12,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	22	26	11,4	1015,3	1005,8	15	6,2	10,3	32,3	17,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	23	28,3	15,7	1009,7	999,4	11,6	6,3	13,9	36,8	20	0	1	0	0
Bahia_Blanca_Aero	877500	2013	1	24	18,9	14,4	1005,3	995,8	10,1	6,9	11,3	21,4	16,7	0	1	0	0
Bahia_Blanca_Aero	877500	2013	1	25	15,7	7	1015,2	1005,3	14,8	6,5	12,3	23,1	8,5	0	1	0	0
Bahia_Blanca_Aero	877500	2013	1	26	21,2	3,6	1011,5	1001,7	15	6,5	9,3	31,2	13	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	27	27,2	9,1	1007,6	998,1	14,6	6,9	10,3	33,4	20	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	28	24,8	11,5	1010,5	1000,9	15	6,4	12,3	34,2	19	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	29	21,7	15,8	1014,4	1004,7	13	3,9	9,3	34,3	16,2	0	1	0	0
Bahia_Blanca_Aero	877500	2013	1	30	23,5	15,5	1011,7	1002	12,6	1,7	6,2	31,9	15,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	1	31	27,4	16,2	1007,8	998,3	14,3	5,4	8,2	36	17,3	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	1	27,6	14,7	1002	992,6	14,2	9,4	12,3	36,6	23,9	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	2	20,3	11,2	1013,8	1004,2	15	6	8,2	34,4	14,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	3	20,3	8,1	1017,9	1008,1	14,6	5,1	7,7	30,1	10,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	4	25,6	9,9	1010,2	1000,6	14,6	10,1	14,4	32,5	19,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	5	24	14,9	1013,5	1003,8	12,6	4,5	10,3	34,8	15	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	6	29,4	11,4	1013	1003,5	15	6,9	9,3	37,2	21	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	7	30,2	12,5	1013,8	1004,4	15	7,8	11,3	37,6	25,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	8	27,8	10,9	1012,3	1002,8	15	3,9	6,2	37	18,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	9	28,9	13,6	1008,5	999,1	15	7,1	9,3	36,7	22,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	10	29,2	15,9	1005,4	996	13	5,7	12,3	35,6	24,5	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	11	26	10,6	1005,3	996,6	15	3,9	8,2	35,2	17	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	12	27,7	6,6	1001,6	992,2	15	6,8	9,3	35,2	24	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	13	23,5	4,2	1006	996,5	15	4,7	7,2	30,3	14,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	14	23,2	7,8	1009,5	999,9	15	6,2	10,3	33,3	13,5	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	15	28,6	10,3	1007	997,5	15	5,8	10,3	36,2	19,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	16	30,6	15,9	1001,2	991,9	13,4	8,4	12,9	37,5	25,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	17	21,7	7,6	1007,9	998,3	15	6	8,2	35	15,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	18	17,3	4,3	1018,7	1008,8	15	3,1	8,7	25,8	7,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	19	20,5	5	1018,9	1009,1	15	5,3	7,2	27,8	11,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	20	21,5	8	1017,6	1007,9	15	4,1	10,3	29	13	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	21	23,1	7,5	1015,6	1006	15	3,5	7,7	30,8	14,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	22	23,8	6,9	1014,5	1004,8	15	5,8	10,3	32	14,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	23	24,3	15,7	1007,6	998,1	13,7	7,8	10,3	32	22	0	1	0	0
Bahia_Blanca_Aero	877500	2013	2	24	19,1	10,7	1007,7	998	13,2	4,6	11,3	27,9	11,8	0	1	0	0
Bahia_Blanca_Aero	877500	2013	2	25	15,7	7	1016,3	1006,4	13,8	7,8	10,3	25,6	11	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	26	14,7	5,2	1017,7	1007,7	15	4,2	7,2	22	6,9	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	27	18,4	4,1	1014,7	1004,8	15	4,2	7,7	28,8	6,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	2	28	19,7	11,3	1014,2	1004,5	11,1	7,2	11,3	29,5	8	0	1	0	0
Bahia_Blanca_Aero	877500	2013	3	1	17,2	15,2	1010,7	1001,5	10,6	5,9	11,3	25,6	15,4	0	1	0	0
Bahia_Blanca_Aero	877500	2013	3	2	15,7	15,1	1008,3	998,4	8,2	5,5	11,3	19,5	15	0	1	0	0
Bahia_Blanca_Aero	877500	2013	3	3	14,4	10,8	1017,2	1007,3	13,4	6,8	10,3	17,6	11,3	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	4	15	9,4	1018,8	1009	14,6	1,9	5,1	23	7,7	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	5	18,7	9,2	1012,1	1002,3	16,9	5,1	7,2	26,3	11,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	6	19,2	10,1	1005,9	996,2	13,7	6,8	11,3	28,2	15	0	1	0	0
Bahia_Blanca_Aero	877500	2013	3	7	16,7	4,2	1012,3	1002,4	15	3,9	6,2	23,9	6,7	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	8	18,9	10	1012,8	1003	15	2,6	7,2	29,2	9,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	9	24,1	13,4	1006,9	997,3	15	5,1	8,2	30,6	16,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	10	18,8	8,2	1009	999,3	15,1	5,2	9,3	30,8	11,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	11	16,1	6,1	1006,5	996,7	15,8	5,4	8,2	22,5	10	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	12	13,8	6,1	1013,4	1003,5	15	4,4	7,2	23	6,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	13	12,7	6,1	1021	1010,9	15	5,7	10,3	22	8,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	14	10,3	5,3	1024,4	1014,3	13,4	3,2	5,1	17	3,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	15	11	5,3	1025,4	1015,2	13,4	3	5,1	17	6,2	0	1	0	0
Bahia_Blanca_Aero	877500	2013	3	16	10,8	3,9	1027,1	1016,9	15	3,1	7,7	19	2,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	17	14,1	4,5	1027,4	1017,3	15	4,8	8,2	22,5	5	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	18	13,6	3,3	1025,4	1015,4	15	3,9	6,2	25,6	4,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	19	17,1	8	1021,1	1011,2	15	3,7	7,7	25	10	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	20	17,6	10,8	1014	1004,2	15,4	4,4	8,2	26,6	11,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	21	18,2	7,5	1012,5	1002,7	14,6	5,9	9,3	27	14,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	22	15,7	-0,9	1015	1005	15	5,1	8,2	26,4	5,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	23	16	7,7	1017,9	1008	15	4,3	8,2	26,8	6,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	24	19,1	12,9	1010,8	1001	12,1	7,7	11,3	27,5	13,5	0	1	0	0
Bahia_Blanca_Aero	877500	2013	3	25	16,7	10,1	1010,9	1001,1	14,3	4,9	7,7	28,9	10,9	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	26	17	7,3	1018,8	1008,8	14,3	3,9	7,2	27,4	7,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	27	20,9	5,7	1018,1	1008,4	15	5,7	8,2	28,8	12,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	28	22,8	8,4	1016,3	1006,6	14,2	7,5	11,3	31,8	14,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	29	21,5	10,4	1015,7	1005,9	15	4,6	8,7	32,2	12,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	3	30	22,3	12,4	1012,1	1002,4	13,5	8	23,1	30,5	16,6	0	1	0	0
Bahia_Blanca_Aero	877500	2013	3	31	15,8	14	1020,8	1010,9	9	8	11,3	30,6	4,6	0	1	0	0
Bahia_Blanca_Aero	877500	2013	4	1	14,3	13,1	1021,9	1011,9	6,6	8,6	11,3	16	13	0	1	0	0
Bahia_Blanca_Aero	877500	2013	4	2	16,9	15,1	1016,6	1006,7	9,2	4,7	10,3	19,8	13,5	0	1	0	0
Bahia_Blanca_Aero	877500	2013	4	3	17,6	15,9	1018	1008,1	9,8	7,8	9,3	20	15,6	0	1	0	0
Bahia_Blanca_Aero	877500	2013	4	4	16,1	13,9	1009,4	999,6	10,1	2,6	4,1	20	13,6	1	0	0	0
Bahia_Blanca_Aero	877500	2013	4	5	17,4	10,9	1003,4	993,7	15	3,3	8,2	24	10,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	6	13,2	1,6	1008,1	998,2	14,6	7,3	11,3	24	7,2	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	7	13,7	4,7	1014,3	1004,3	15	4,1	6,2	21,5	6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	8	14,4	6,1	1017,3	1007,3	15	2,7	4,1	23,4	6,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	9	17	7,4	1015,4	1005,5	14,3	5,9	12,3	26,5	9,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	10	18,1	10,4	1013,1	1003,4	13,4	4,9	8,2	26,8	13,9	0	1	0	0
Bahia_Blanca_Aero	877500	2013	4	11	16,3	11,6	1011,2	1001,3	15	3,6	6,2	22,2	12,8	0	1	0	0
Bahia_Blanca_Aero	877500	2013	4	12	10,8	3,8	1016,6	1006,5	15	6,4	9,8	21,6	5,8	0	1	0	0
Bahia_Blanca_Aero	877500	2013	4	13	9,6	0,3	1016,5	1006,4	14,6	4,6	7,7	18	1,7	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	14	15,2	4,8	1011	1001	15	6	9,3	23,4	7	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	15	14,5	8,7	1016,8	1006,9	15	3	7,2	20,6	7,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	16	14,8	9,1	1018,3	1008,3	15	2,4	4,1	26	5,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	17	20	11,7	1014,7	1004,9	14,6	6,6	11,3	27,9	9	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	18	22,7	14,2	1012,5	1002,8	15	4,3	7,2	31,4	15,6	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	19	23,8	13,8	1013,2	1003,6	14,2	3,6	6,2	31,6	16	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	20	21,2	9,9	1016,5	1006,8	15	4,5	6,2	32,2	11,8	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	21	20,8	10,9	1016,9	1007,1	15	6,5	10,3	29,4	13,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	22	19,8	12,1	1018	1008,2	15	2,5	6,2	29,6	12,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	23	19,5	12,3	1019,4	1009,5	15	3,2	5,1	29,6	11,9	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	24	19,8	13,6	1017,2	1007,4	14,6	4,5	8,2	28,6	12,4	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	25	20,4	14,9	1013,9	1004,1	14,6	5,4	10,3	28,6	17	0	0	0	0
Bahia_Blanca_Aero	877500	2013	4	26	18,1	15,7	1015,5	1005,7	6,8	6,7	10,3	26,3	14,6	1	1	0	0
