Nombre Estacion	Nro Estacion	Año	Mes	Dia	Temperatura media diaria	Cant obs. 1	Temperatura de rocio	Cant obs. 2	Presion reducida al nivel medio del mar (hpa)	Cant obs. 3	Presion al nivel de la estacion (hpa)	Cant obs. 4	Visibilidad en km	Cant obs. 5	Viento medio (m/s)	Cant obs. 6	Máximo viento sostenido (m/s)	Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Total precipitation en mm	Neblina	Lluvia o llovizna	Nieve o agua nieve	Granizo	Tormenta	Cluster_SOM_1
Tartagal_Aero	870220	2013	11	8	29,8	8	9,4	8	1001,1	8	952,3	8	10	8	1,9	8	7,2	39,5	16	0	0	0	0	0	0	c_som_2_4
Tartagal_Aero	870220	2013	11	9	32,6	7	13,8	7	993,7	7	945,8	7	10	7	5	7	7,2	40,7	24	0	0	0	0	0	0	c_som_2_4
Tartagal_Aero	870220	2013	11	10	29,6	5	18,2	5	992,4	5	944,6	5	10	5	2,7	5	6,2	39,5	25,5	0	0	0	0	0	0	c_som_2_4
Tartagal_Aero	870220	2013	11	11	20,2	8	13,4	8	1007,6	8	957,4	8	9,3	8	6	8	8,2	34,5	15,8	3	0	1	0	0	1	c_som_1_5
Tartagal_Aero	870220	2013	11	12	25,5	8	9,6	8	1009,5	8	959,5	8	10	8	3,4	8	7,2	33,4	17	0	0	0	0	0	0	c_som_2_4
Tartagal_Aero	870220	2013	11	13	29,3	8	9	8	1006,2	8	957,1	8	9,7	8	4,5	8	10,8	37	20,7	0	0	0	0	0	0	c_som_1_4
Trelew_Aero	878280	2013	1	1	12,5	8	4,7	8	1022,8	8	1017,7	8	29,9	8	4,3	8	8,7	18,4	6,2	3	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	2	19,2	8	1,6	8	1014,6	8	1009,5	8	29,9	8	6,8	8	12,9	32,8	9,2	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	3	24,3	8	1,4	8	1005,6	8	1000,6	8	28,2	8	7,5	8	11,8	34	18,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	4	18,9	8	6,9	8	1011,3	8	1006,3	8	29,9	8	3,8	8	7,2	29,6	11,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	5	23,4	6	5,6	6	1007,8	6	1002,7	6	29,9	6	3,3	6	5,1	32,2	10,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	6	23,3	7	5,6	7	996,9	7	992	7	29,9	7	5	7	11,8	32,8	17	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	7	18,4	8	-2,1	8	996,8	8	991,8	8	27,7	8	10,2	8	15,4	29,9	14	0,5	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	8	21	8	0,6	8	1003,8	8	998,8	8	29,9	8	7,3	8	11,8	26,8	15,5	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	9	24,4	8	4	8	1010,8	8	1005,8	8	29,9	8	4,8	8	8,7	32,6	16	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	10	26,2	7	9,3	7	1012,5	7	1007,5	7	29,9	7	4	7	6,2	36	18	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	11	26,9	8	12,2	8	1005,7	8	1000,8	8	27,5	8	6,2	8	11,8	36,5	19	7,1	0	1	0	0	1	c_som_1_5
Trelew_Aero	878280	2013	1	12	19,4	8	11,2	8	1015	8	1009,9	8	27,5	8	5,1	8	11,3	23	14	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	13	18,8	8	9	8	1020,5	8	1015,4	8	29,9	8	5,7	8	11,3	27	11,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	14	22,1	8	12,7	8	1016,6	8	1011,6	8	29,9	8	8,4	8	10,8	28	16,3	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	15	23,3	8	14,4	8	1008,4	8	1003,4	8	29,9	8	6,1	8	8,7	31,6	17	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	16	20,7	8	14	8	1009,8	8	1004,8	8	28,2	8	5,7	8	12,3	32	17,2	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	17	18	8	8,7	8	1019,6	7	1014,8	8	27,5	8	4,3	8	9,3	27,2	11	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	18	18,9	8	11,8	8	1018,5	8	1013,4	8	29,4	8	6,1	8	10,8	26,6	15	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	19	18,8	8	10,1	8	1025,7	7	1020,6	7	17,7	8	2,9	8	7,7	28	11,8	0	1	0	0	0	0	c_som_3_1
Trelew_Aero	878280	2013	1	20	22,4	8	9,3	8	1022	8	1016,9	8	29,9	8	6,4	8	11,8	32,4	12,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	21	26,3	8	10,9	8	1013,8	8	1008,9	8	29,9	8	7,5	8	10,3	35,8	17	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	22	29,3	7	11,9	7	1007,4	7	1002,5	7	29,9	7	8,1	7	11,3	37	17	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	23	21,9	8	9,2	8	1007,5	8	1002,6	8	27,5	8	5,7	8	12,9	37,6	17	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	24	14,7	8	10,8	8	1011,3	8	1006,2	8	22,5	8	4,6	8	8,7	27,5	12,6	8,9	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	1	25	15,5	8	4,2	8	1015	8	1009,8	8	29,9	8	5	8	7,7	26,4	6,3	4,1	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	26	18,6	8	6,4	8	1010,1	8	1005	8	29,9	8	3,6	8	7,7	28	9,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	27	21	8	8,8	8	1008,3	8	1003,3	8	27,5	8	4,3	8	8,2	32,4	9,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	28	24,2	8	6,3	8	1011	8	1006	8	29,9	8	5,1	8	8,7	33,6	18,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	29	22,1	8	8,8	8	1013,9	8	1008,9	8	29,9	8	3,6	8	5,7	31,4	13,3	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	30	22,7	7	6,8	7	1011,5	7	1006,5	7	29,9	7	4,8	7	6,2	27,2	17,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	1	31	24,3	8	7,3	8	1003,3	8	998,3	8	29,4	8	3,7	8	7,2	35,6	16	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	1	22,5	8	6,1	7	1001,2	7	996,3	7	27,5	8	5	8	11,3	36	14,7	2	0	1	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	2	17,8	8	4,1	8	1015,8	8	1010,7	8	29,9	8	4,2	8	7,7	26,4	13	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	3	21,2	8	6,9	8	1014,3	8	1009,2	8	29,9	8	4,2	8	7,7	32,6	12,5	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	4	22	7	7,1	7	1012,1	7	1007,1	7	29,9	7	6,9	7	10,3	30,6	18,2	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	5	22,3	8	6,9	8	1012,1	8	1007	8	29,4	8	5,4	8	9,3	35,4	13	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	6	26,4	8	9,6	8	1010,1	8	1005,1	8	29,9	8	5,4	8	9,3	35,4	13	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	7	21,2	8	10,8	8	1013	8	1008	8	28,2	8	4,5	8	12,9	34,4	13	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	8	20,9	8	9,9	8	1013,3	8	1008,3	8	25,9	8	5,8	8	12,3	31	13,5	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	9	24,4	7	15	7	1004,2	7	999,3	7	29,9	7	6,5	7	12,3	29	18,7	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	10	19,7	7	16,1	7	1006,8	7	1001,8	7	27,8	7	3	7	5,1	25	16,2	0	1	0	0	0	1	c_som_3_1
Trelew_Aero	878280	2013	2	11	22,2	8	13,6	8	1000	8	995	8	26,2	8	5	8	9,8	30	16,4	5,1	0	1	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	12	21,1	7	2	7	997	7	992,1	7	27,8	7	11	7	11,8	27,6	17,2	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	13	20,4	8	1,3	8	1003,9	8	998,9	8	29,9	8	7,4	8	10,3	26,6	15,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	14	19,9	8	4,1	8	1006,4	8	1001,4	8	29,9	8	3,6	8	8,7	29,3	10,8	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	15	21,8	8	9,2	8	1001,6	8	996,7	8	24,9	8	3	8	5,1	29,5	18,1	2	0	1	0	0	0	c_som_3_4
Trelew_Aero	878280	2013	2	16	16,5	7	13,3	7	1000,3	6	995,3	6	18,5	7	1,6	7	5,1	22,4	13,8	6,1	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	2	17	14,1	6	6,1	6	1007,9	6	1002,8	6	29,1	6	5,7	6	7,7	18,8	9	7,1	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	18	16,9	8	3,6	8	1016,8	8	1011,6	8	29,9	8	4,3	8	6,2	24,7	9	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	19	19,5	8	5,9	8	1015	8	1010	8	29,9	8	4,9	8	7,2	25,1	10,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	20	20	8	9,8	8	1015	8	1009,9	8	29,9	8	2,1	8	5,1	29,8	11,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	21	17,9	7	14,7	7	1013,5	7	1008,5	7	22,7	7	5,3	7	8,7	21	14,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	22	17,8	5	16,3	5	1012,2	4	1007,1	4	13,7	5	1,8	5	5,7	19	15	0	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	2	23	18,6	8	15,6	8	1006,1	8	1001	8	15,4	8	3,9	8	8,7	23,8	15	33	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	2	24	14,7	8	11,1	8	1012,6	8	1007,5	8	16,9	8	6,2	8	10,3	24,1	12,6	10,9	0	1	0	0	1	c_som_1_5
Trelew_Aero	878280	2013	2	25	13,2	8	4,6	8	1020,8	8	1015,6	8	29,9	8	4,6	8	6,7	17,2	10,8	0,5	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	26	12,4	7	7,3	7	1017,6	7	1012,4	7	22,9	7	2,9	7	8,7	18,8	5	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	2	27	16,7	6	11,6	6	1013,3	6	1008,1	6	25,9	6	5,3	6	6,7	20,2	9,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	2	28	16,1	7	14,1	7	1016,5	7	1011,4	7	20,8	7	5,3	7	7,7	18,2	14,4	0	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	3	1	15,8	8	14	8	1015,3	8	1010,1	8	14,8	8	3,4	8	8,2	18,6	13,7	5,1	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	3	2	15,7	8	11,7	8	1017,6	8	1012,4	8	26,9	8	5,4	8	9,3	18,4	13,6	0	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	3	3	15,2	7	9,1	7	1020,6	7	1015,5	7	28,6	7	2,4	7	4,1	21,6	9	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	4	17,4	8	9,5	8	1017,2	8	1012	8	27	8	2	8	7,2	26,4	8,8	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	5	20,9	8	11,6	7	1006,7	7	1001,7	7	29,9	8	3,2	8	7,2	29,6	14	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	6	17,4	8	5,1	8	1000,2	8	995,2	8	24,9	8	8,4	8	13,9	31,8	12,6	1	0	1	0	0	0	c_som_1_2
Trelew_Aero	878280	2013	3	7	13,3	7	-1,5	7	1009,9	7	1004,8	7	28,6	7	5,5	7	7,2	20,6	9,8	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	8	18,9	7	5,6	7	1006,6	7	1001,5	7	29,9	7	4,9	7	8,7	26,6	12	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	9	17,3	8	9	8	1001,4	8	996,3	8	26,6	8	4,9	8	10,3	27,8	14,4	0,5	0	1	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	10	15,5	6	4,1	6	1008,9	6	1003,7	6	29,9	6	3,8	6	6,2	23	10	2	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	11	16,9	7	4,9	7	1005,7	6	1000,2	7	27,2	7	5,3	7	7,7	24	11	0	0	1	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	12	12,9	8	4,6	8	1014,2	8	1009	8	27,5	8	4,3	8	7,2	20	9	0	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	3	13	9,8	7	3,9	7	1025,8	7	1020,5	7	27,8	7	4,6	7	8,7	12,8	6	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	3	14	9,7	8	4,4	8	1026,6	8	1021,2	8	29,4	8	3,6	8	6,2	13,5	5,8	0,3	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	3	15	9,6	8	4	8	1027,1	8	1021,8	8	29,9	8	2,2	8	5,1	15,4	4,5	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	3	16	13,4	8	2,8	8	1024	8	1018,8	8	29,9	8	4,4	8	7,7	22,2	5	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	3	17	16,9	8	6,4	8	1022,9	8	1017,8	8	29,9	8	8,2	8	11,8	23	11	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	18	19,7	8	8	8	1019,2	8	1014,1	8	29,9	8	8	8	12,9	26	13,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	19	20,7	7	7,3	7	1013,4	7	1008,4	7	29,9	7	8,4	7	12,3	28,6	14,8	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	20	22,3	7	6,6	7	1003,9	7	998,9	7	28,6	7	7,6	7	11,3	29,5	16	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	21	15,4	7	4,1	7	1012,9	7	1007,8	7	29,9	7	6	7	8,7	21	10	0,5	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	22	16,1	8	4,5	8	1012,2	8	1007,1	8	29,9	8	5,3	8	9,3	23,6	11	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	23	15	8	9,2	8	1017,8	8	1012,7	8	25,6	8	4,5	8	9,8	24,6	6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	24	17,9	8	9	8	1004,8	8	999,8	8	29,4	8	6	8	9,8	24,5	11,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	25	16,4	7	2,7	7	1011	7	1005,9	7	29,9	7	5,6	7	7,7	23	11,2	3	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	26	17,9	8	2,7	8	1014,4	8	1009,3	8	29,9	8	4,4	8	7,2	23,2	11,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	27	17,4	8	12	8	1019	8	1013,9	8	29,4	8	3,3	8	6,2	24,2	13	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	28	17,7	8	10,2	8	1015,6	8	1010,4	8	29,9	8	3,9	8	7,7	24	11	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	3	29	16,3	8	12,1	8	1016,7	8	1011,6	8	26,2	8	2,4	8	5,1	25,6	11	0	0	0	0	0	0	c_som_3_5
Trelew_Aero	878280	2013	3	30	16,2	8	12,1	8	1016	8	1010,9	8	23,2	8	4,2	8	8,7	23	13,6	0,8	0	0	0	0	0	c_som_3_5
Trelew_Aero	878280	2013	3	31	12,1	7	5,9	7	1028,2	7	1023	7	29,9	7	2,4	7	4,6	19	5,2	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	4	1	13,6	5	6,8	5	1024,6	5	1019,4	5	29,9	5	4	5	7,7	20	6,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	2	11,9	9	9,3	9	1022,3	8	1017,1	8	21,4	9	2,1	9	4,1	20,2	6,6	0	0	0	0	0	0	c_som_3_2
Trelew_Aero	878280	2013	4	3	15,7	8	12,4	8	1022,5	8	1017,3	8	15,8	8	2,3	8	8,2	22,2	11	0	0	0	0	0	0	c_som_3_2
Trelew_Aero	878280	2013	4	4	18,9	8	12,1	8	1006,8	7	1001,8	7	27,7	8	5,1	8	7,2	27,4	13,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	5	15,8	6	2,4	6	1001,9	6	996,8	6	28,3	6	4,2	6	6,7	22,4	10	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	6	13,9	8	-1,6	8	1004,8	8	999,7	8	29,9	8	7,1	8	8,7	21,8	7,2	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	7	16,5	8	2,8	8	1010,9	8	1005,8	8	29,9	8	4,7	8	6,2	22,4	8,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	8	14,3	8	3,3	8	1015,7	8	1010,5	8	29,9	8	2,2	8	3,1	21	7	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	4	9	18,5	8	6,7	8	1008,5	8	1003,4	8	29,9	8	5,6	8	9,3	26,6	11	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	10	21,1	7	0,1	7	1003,1	7	998,1	7	29,3	7	7,4	7	10,8	25,4	14,2	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	11	14,2	8	2,1	8	1010,9	8	1005,8	8	27,5	8	4,8	8	7,7	27,6	7,8	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	12	9,4	8	0,8	8	1018,8	8	1013,6	8	29,9	8	4,2	8	6,2	16,8	4,4	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	4	13	11,6	8	-1	8	1013,5	8	1008,3	8	29,9	8	5	8	9,3	17	5,6	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	4	14	15,3	6	6,2	6	1009	6	1003,9	6	29,9	6	4,9	6	8,2	22,6	9	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	15	12,8	7	6,4	7	1016,2	7	1011	7	29,9	7	2,7	7	7,2	23,2	5,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	16	18,3	8	9,9	8	1013,2	8	1008,1	8	29,9	8	3,1	8	4,6	26,6	8,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	17	19,1	7	7,9	7	1011,5	7	1006,4	7	29,9	7	2,7	7	5,1	28,1	11,8	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	18	22	6	7	6	1008,1	6	1003,1	6	29,9	6	2,9	6	5,1	31	12,2	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	19	20,4	8	6	8	1011,3	8	1006,2	8	29,9	8	2,3	8	6,2	32,6	13,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	20	18,3	8	8,9	8	1014	8	1008,9	8	29,9	8	4,3	8	10,3	29,2	8,5	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	21	19,7	8	7,1	8	1012,5	8	1007,4	8	29,9	8	3,4	8	5,1	29,2	11,6	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	22	17,1	8	6,9	8	1017,2	8	1012	8	29,9	8	1,3	8	5,1	27,5	11	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	23	15,5	7	14,6	7	1020,4	7	1015,3	7	9,5	7	2,3	7	4,1	25	9	2	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	4	24	15,4	8	14,6	8	1017,6	7	1012,4	7	7,2	8	1,3	8	4,1	18,1	14	2	1	1	0	0	1	c_som_3_1
Trelew_Aero	878280	2013	4	25	16,4	8	12,7	8	1015,3	8	1010,2	8	15,3	8	1,8	8	3,1	20,6	13,7	4,1	1	1	0	0	1	c_som_3_1
Trelew_Aero	878280	2013	4	26	16,3	7	10,9	7	1014	6	1008,9	6	26,1	7	3	7	4,1	23	9,5	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	27	14,9	8	10,9	8	1014,7	8	1009,5	8	22,5	8	2,6	8	6,2	24,6	9,8	0	0	0	0	0	0	c_som_3_5
Trelew_Aero	878280	2013	4	28	15	8	10,9	8	1014,1	8	1008,9	8	26,2	8	1,9	8	7,2	21,5	11,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	4	29	14	8	11,2	8	1010,5	8	1005,3	8	18,8	8	1,2	8	2,6	20,8	11,2	0	1	0	0	0	0	c_som_3_1
Trelew_Aero	878280	2013	4	30	13,7	8	8,1	8	1010,1	8	1005	8	29,9	8	2,3	8	6,2	20,4	9	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	5	1	13,4	8	9,3	8	1010,4	8	1005,2	8	26,9	8	1,4	8	2,6	19,2	11	0	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	5	2	10	8	4,6	8	1015,5	8	1010,2	8	28,8	8	1,1	8	3,1	16,2	2,4	0,5	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	5	3	15,1	7	9,4	7	1010	7	1004,9	7	29,9	7	6,7	7	9,8	19,8	11	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	5	4	14,5	8	3,4	8	1009,9	8	1004,8	8	29,9	8	4,8	8	9,8	21,6	9	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	5	5	10,6	8	-1,4	8	1014	8	1008,8	8	29,9	8	3,9	8	8,2	19,1	2,6	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	6	14,4	7	-1,4	7	1010,6	7	1005,5	7	29,9	7	6,7	7	8,7	20,8	7	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	5	7	12,7	7	-4,4	7	1008,5	7	1003,3	7	29,9	7	5,8	7	11,3	22	4,5	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	5	8	17,5	8	0,5	8	998,1	8	993,2	8	29,9	8	6,5	8	8,7	24	9,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	5	9	15	8	4,3	8	1004,8	8	999,7	8	29,9	8	3,9	8	7,7	22,4	9	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	5	10	16,5	8	3,7	8	1001,6	8	996,5	8	29,4	8	5,2	8	7,7	22,7	12	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	5	11	11,9	8	0,4	8	1010,6	8	1005,4	8	29,9	8	5,1	8	7,7	22,6	2,4	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	5	12	12,3	8	-3,5	8	1007,8	8	1002,7	8	29,9	8	6,7	8	11,8	19	5,2	0	0	0	0	0	0	c_som_1_2
Trelew_Aero	878280	2013	5	13	10,8	8	-1,4	8	1008,1	8	1002,9	8	29,9	8	5,3	8	8,7	19,8	5,8	0	0	1	0	0	0	c_som_1_2
Trelew_Aero	878280	2013	5	14	5,1	7	-2,8	7	1014,5	7	1009,1	7	29,9	7	5,5	7	7,7	14	1,6	0,3	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	15	5	8	-7,2	8	1017,3	8	1012	8	29,9	8	8,2	8	14,4	9,2	1,9	0	0	0	0	0	0	c_som_1_2
Trelew_Aero	878280	2013	5	16	7,1	8	-0,6	8	1019,7	8	1014,4	8	29,9	8	3,7	8	6,2	13,2	2,1	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	17	7,6	8	-0,8	8	1016,9	8	1011,6	8	29,9	8	2,3	8	5,1	17	0,2	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	18	7,4	7	-1,6	7	1017,8	7	1012,5	7	29,9	7	1,9	7	2,6	16,8	0	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	19	6,3	9	1,5	9	1021,2	8	1015,9	8	20,1	9	1,5	9	5,1	18,2	-1	0	1	0	0	0	0	c_som_3_1
Trelew_Aero	878280	2013	5	21	10,4	8	3,2	8	1012,2	8	1006,9	8	29,9	8	2,6	8	5,1	18,5	4,4	0,5	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	22	11	8	3,8	8	1014,9	8	1009,7	8	29,9	8	2,5	8	4,1	19	3,5	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	23	10,7	8	4,3	8	1006,3	8	1001,1	8	26,2	8	5,9	8	9,8	20	4	0,5	0	1	0	0	0	c_som_1_2
Trelew_Aero	878280	2013	5	24	5,7	8	-1,3	8	1020,3	8	1015	8	29,9	8	2,7	8	3,6	21,8	-3	0,5	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	25	8,3	8	2,7	8	1010,9	8	1005,6	8	29,9	8	1,1	8	3,6	19,2	-2	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	26	12,3	7	4,9	7	1005,2	7	1000,1	7	29,9	7	2,7	7	4,1	19,5	4	0	0	0	0	0	0	c_som_1_1
Trelew_Aero	878280	2013	5	27	9,7	8	8,6	8	1004,5	8	999,2	8	19,5	8	2,6	8	5,1	17,6	6	1	1	1	0	0	0	c_som_3_1
Trelew_Aero	878280	2013	5	28	11,3	8	5,8	8	996,5	8	991,9	8	29,9	8	3,7	8	10,3	14,3	6	0	0	0	0	0	0	c_som_1_2
Trelew_Aero	878280	2013	5	29	8,3	8	1,6	8	1002,3	8	997,1	8	29,9	8	4,9	8	11,3	16	4,5	0	0	0	0	0	0	c_som_1_2
Trelew_Aero	878280	2013	5	30	12,2	7	0,9	7	996,3	7	991,2	7	29,9	7	5,6	7	10,3	17,8	4	0	0	0	0	0	0	c_som_1_2
Trelew_Aero	878280	2013	5	31	10,9	8	1,4	8	991,7	8	986,6	8	29,9	8	3,6	8	6,2	19,6	3,8	0	0	0	0	0	0	c_som_2_5
Trelew_Aero	878280	2013	6	1	8,2	7	2,4	7	996,2	7	991,1	7	24,8	7	2,9	7	5,7	17,1	4,4	4,1	0	1	0	0	0	c_som_2_1
Trelew_Aero	878280	2013	6	2	7,6	7	3,9	7	1010,7	7	1005,4	7	29,9	7	3,2	7	5,7	15	2	0	0	0	0	0	0	c_som_1_1
