Nombre Estacion	Provincia	Fecha	Temperatura media diaria	Temperatura de rocio	 Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	 Viento medio (m/s)	Máximo viento sostenido (m/s)	 Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo	random
San_Juan_Aero_II	San_Juan	10830	16,9	-5,9	1008,6	940,6	14,2	3,2	7,2	29,7	3,2	0	0	0	0	0,131958059
Ezeiza_Aero	Buenos_Aires	10619	4,7	-3	1025,2	1022,7	10	2,7	4,6	15,3	-1,4	0	0	0	0	0,040219695
Catamarca_Aero_II	Catamarca	10909	31,4	9,4	1004,8	955	11,4	11,1	17,5	37,4	25,8	0	0	0	0	0,253975487
Mendoza_Aero	Mendoza	11009	20,4	-2,7	1009,2	931,4	15	2,9	6,2	32,5	15	0	0	0	0	0,699574046
Viedma_Aero	Rio_Negro	10102	18,7	4,2	1017,5	1016,6	29,9	4,2	7,2	28,2	2,9	0	0	0	0	0,085226195
Laboulaye_Aero	Cordoba	10616	12,5	7,2	1015,8	999,4	9,2	2,9	7,2	17,7	7,1	0	1	0	0	0,794999321
Sauce_Viejo_Aero	Santa_Fe	10215	27,7	20,2	1009,9	1007,8	12,1	1,9	3,1	33,9	21	0	0	0	0	0,21602492
Pilar	Cordoba	11024	17,9	2,7	1021,8	982,3	18,7	3,8	4,6	25,3	13,6	0	0	0	0	0,544163303
Marcos_Juarez_Aero	Cordoba	10324	20,8	16,2	1013,6	1000,3	15,6	3,8	8,2	29,4	13,2	0	0	0	0	0,146821034
Marcos_Juarez_Aero	Cordoba	10510	18,4	14,2	1010,2	996,8	20	4,8	8,2	26,7	11,1	0	0	0	0	0,700784976
San_Julian_Aero	Santa_Cruz	10218	16,1	2,8	1010	1002,5	29,9	9,6	13,9	23,2	4,2	0	0	0	0	0,760353186
La_Rioja_Aero	La_Rioja	11103	27,8	9,1	1013,6	965,4	20	1,8	2,6	33,1	14	0	0	0	0	0,57358792
Pilar	Cordoba	11005	15,8	4,7	1020,8	980,9	16,1	3,6	6,2	24,9	6	0	0	0	0	0,177293426
Tucuman_Aero_II	Tucuman	10109	26,3	21,2	1011,8	962	10,9	4,2	9,3	33,5	20,6	0	1	0	0	0,132234112
Paso_De_Los_Libres_Aero	Corrientes	10529	19,8	19,6	999,7	991,6	2,3	3,4	12,3	27,8	19	1	1	0	0	0,217292939
Junin_Aero	Buenos_Aires	10512	12,6	7	1015,7	1006	10,3	1,8	3,6	21,2	3,2	0	0	0	0	0,604833794
Villa_Reynolds_Aero	San_Luis	10224	21,3	14,7	1010,6	955,7	12,1	3,2	5,1	32,4	14,7	0	1	0	0	0,443913939
Sauce_Viejo_Aero	Santa_Fe	10201	28,6	22,1	1005,9	1003,8	11,4	2,7	6,2	37,2	21,5	0	0	0	0	0,179664249
Gualeguaychu_Aero	Entre_Rios	10814	5,7	-2,4	1032,8	1029,8	15	2,2	4,6	13	-4,5	0	0	0	0	0,239710068
Formosa_Aero	Formosa	10126	23,3	14,4	1013,5	1006,6	14	3,5	6,2	28,2	15,5	0	0	0	0	0,483071436
Pilar	Cordoba	10511	19,1	8,2	1015,7	976,6	15,6	2,4	4,1	28,7	11,9	0	0	0	0	0,539120208
Trelew_Aero	Chubut	10726	5,5	0,8	1015,7	1010,4	29,9	1,3	4,6	16	2	0	0	0	0	0,701982451
Rio_Cuarto_Aero	Cordoba	10712	9,9	4	1022,4	972	12,2	3,9	7,2	18	4,6	0	0	0	0	0,756654667
Tandil_Aero	Buenos_Aires	10531	10,2	5,3	1004,5	983,6	17,5	3,6	6,2	16,9	4,5	0	0	0	0	0,539043019
Oran_Aero	Salta	10525	15,5	11,1	1017,2	975,8	8,5	1,3	3,1	24,9	8,5	0	0	0	0	0,791641526
Cordoba_Aero	Cordoba	11010	19	2,9	1015,8	958,9	10,3	3	6,2	27	12	0	0	0	0	0,191171034
Neuquen_Aero	Neuquen	10113	21,1	15,9	1015,9	984,8	12,6	3,7	7,2	31,1	14,8	0	1	0	0	0,293624471
Catamarca_Aero_II	Catamarca	11112	25,6	3,3	1006	955,3	20	7,1	13,4	34,1	17,3	0	0	0	0	0,306661763
Tucuman_Aero_II	Tucuman	11016	23,3	16,9	1012	961,4	8,9	2,4	4,6	31,4	15,5	1	1	0	0	0,312918683
Corrientes_Aero	Entre_Rios	10810	11,2	2,2	1025,8	1018,3	9	3,1	5,7	16,2	5,4	0	0	0	0	0,292753205
Esquel_Aero	Chubut	10928	4,4	-5,2	1035,8	939,5	17,7	2,5	8,2	10	-3,3	0	0	0	0	0,666377233
Marcos_Juarez_Aero	Cordoba	10226	17,4	11	1018,4	1004,9	20	1,9	3,1	24,3	8,5	0	0	0	0	0,331207195
El_Bolson	Rio_Negro	10601	9,1	5,6	1003,7	963,6	28,3	2,6	11,8	12,3	4,5	0	1	0	0	0,873204199
Tartagal_Aero	Salta	10923	14,7	-0,1	1025,2	973,1	8,9	4,5	7,2	20,8	12	0	0	0	0	0,78363881
Laboulaye_Aero	Cordoba	10823	3,8	-7,7	1026,5	1009,4	10	0,2	1	10,8	-3,1	0	0	0	0	0,404507323
Concordia_Aero	Entre_Rios	10416	18	12,3	1017,6	1013,1	12,1	1,6	3,6	27,8	11,5	0	0	0	0	0,512493578
Reconquista_Aero	Santa_Fe	10404	19,1	15,6	1011,2	1004,9	10,3	2,8	3,6	23,9	16,2	0	1	0	0	0,65780508
Santiago_Del_Estero_Aero	Santiago_del_Estero	10727	11,8	-2,2	1018,9	995	11,4	2,1	6,2	23	1,8	0	0	0	0	0,582318107
Ceres_Aero	Santa_Fe	10730	23,5	15,4	1013,7	1003,4	7,7	7,2	9,3	31	12	0	0	0	0	0,863960014
Concordia_Aero	Entre_Rios	10604	13,4	8,2	1017,9	1013,3	14,3	1,8	4,1	22,7	5,4	0	0	0	0	0,986159428
Oran_Aero	Salta	10504	23,8	20,8	1008,8	968,9	8	2,3	4,1	31,5	22,4	0	1	0	0	0,185669426
Pilar	Cordoba	10914	9,6	3,7	1023,6	982,9	10,8	3,8	4,6	15,5	7,8	0	0	0	0	0,122564018
Gualeguaychu_Aero	Entre_Rios	10817	10,4	0,2	1028,5	1025,6	13,8	4,8	10,8	17,6	1,5	0	0	0	0	0,739555366
Esquel_Aero	Chubut	10407	10,2	2,6	1014,5	922,5	29,9	4,3	6,2	12,3	6,7	0	0	0	0	0,293867052
Bahia_Blanca_Aero	Buenos_Aires	10625	9,6	0,4	1016,5	1006,3	15	6,3	11,3	17	2,6	0	0	0	0	0,499798236
Dolores_Aero	Buenos_Aires	10522	10,6	8,7	1020,6	1019,5	4,7	1,3	4,1	18,5	5,6	1	0	0	0	0,524226018
San_Juan_Aero_II	San_Juan	10221	25,5	11,3	1012,1	944,4	15	3,5	5,7	33	18,5	0	0	0	0	0,603770388
Rio_Cuarto_Aero	Cordoba	11030	20,8	12,1	1007,6	960	11,9	8,8	17	32,8	16,5	0	1	0	0	0,855870445
Villa_Reynolds_Aero	San_Luis	10920	13,3	0,6	1010,6	954,3	12,6	2,5	5,1	25	2	0	0	0	0	0,464075943
Iguazu_Aero	Misiones	10520	19,1	18,7	1017,3	985,9	6,9	2,7	4,1	23,5	18	0	0	0	0	0,114959388
Formosa_Aero	Formosa	10817	13,8	6,3	1023,1	1015,9	15,1	2,6	4,1	23	5	0	0	0	0	0,224783159
Mendoza_Aero	Mendoza	10714	11,7	-2,2	1019,6	938,2	11,6	1,6	4,1	20	3	0	0	0	0	0,555498116
Formosa_Aero	Formosa	11012	21,4	20,3	1011,5	1004,6	11,3	2,1	5,1	24,1	19	0	1	0	0	0,501389276
Corrientes_Aero	Entre_Rios	11112	22,4	13,6	1011,5	1004,3	9,8	2,6	4,1	29	15	0	0	0	0	0,579585867
Concordia_Aero	Entre_Rios	11015	21,1	14,9	1018,2	1013,7	13,2	1,4	2,6	28,9	13,5	1	0	0	0	0,517417677
Chamical_Aero	La_Rioja	10519	12,7	3,4	1022,4	967,5	24,1	0,4	1,5	20,7	2,2	0	0	0	0	0,345795732
Reconquista_Aero	Santa_Fe	10109	28,2	22,2	1012,7	1006,5	12,2	2,5	5,1	32,2	23,5	0	0	0	0	0,821154503
Trelew_Aero	Chubut	10730	4,7	2,1	1019	1013,6	18,7	1	2,1	16	-1,2	1	0	0	0	0,522571224
Formosa_Aero	Formosa	10107	26,7	24,3	1002,7	995,9	13,4	3,6	6,7	32	21,6	0	1	0	0	0,163603088
Neuquen_Aero	Neuquen	10607	10,8	-1,2	1016	983,3	11,6	2,5	5,1	17,6	-0,4	0	0	0	0	0,438163792
Azul_Aero	Buenos_Aires	10619	2,2	-5,9	1025	1006,5	17,9	3	5,1	13,3	-5,7	0	0	0	0	0,61293372
Villa_Reynolds_Aero	San_Luis	10612	15,2	10,6	1016,4	959,9	10,5	1	4,1	26,5	4,3	1	0	0	0	0,279150924
La_Rioja_Aero	La_Rioja	10723	6,3	-7,7	1026,6	974,3	17,1	0,6	1,5	13	-4,8	0	0	0	0	0,912673857
Concordia_Aero	Entre_Rios	10727	12,8	8,1	1022,1	1017,5	15	3	7,2	20	7,5	0	0	0	0	0,666242087
La_Rioja_Aero	La_Rioja	10508	21,1	7	1010	961,2	20	1	3,1	27,4	8,5	0	0	0	0	0,144755821
Tucuman_Aero_II	Tucuman	10114	25,6	19,9	1009,5	959,7	11,9	1,8	3,1	33,1	20,7	0	0	0	0	0,713977276
San_Martin_Mza	Mendoza	10928	6,1	-2,2	1027,2	949,5	15	6,5	10,8	18,3	2	0	0	0	0	0,069953138
Chamical_Aero	La_Rioja	10914	12,4	2,8	1019,4	965,2	20	1,2	2,1	16,9	10,8	0	0	0	0	0,925473448
Concordia_Aero	Entre_Rios	11027	19,1	13,8	1017,9	1013,4	13,2	3,8	7,7	25,1	12,7	0	0	0	0	0,208044587
Esquel_Aero	Chubut	10620	6,7	-0,5	1015,8	922,4	17,2	6	11,8	10	0	0	0	0	0	0,39963309
San_Martin_Mza	Mendoza	10304	20,3	7,4	1016,3	942,4	15	2	2,6	27,5	14,9	0	0	0	0	0,114273323
Pilar	Cordoba	10403	15,9	11,1	1019	979,2	20	1,8	2,6	22	9,9	0	0	0	0	0,917196677
Reconquista_Aero	Santa_Fe	10324	23,7	17,5	1012,3	1006,2	11,6	2,6	5,1	29,3	18,5	0	0	0	0	0,492179316
Viedma_Aero	Rio_Negro	10331	15,6	10,3	1024,1	1023,3	29,9	7	8,2	21,5	11,6	0	0	0	0	0,912047063
Iguazu_Aero	Misiones	10406	20,1	18,1	1011,5	980,3	13,5	2,2	4,1	26	14,6	0	0	0	0	0,864700306
Gualeguaychu_Aero	Entre_Rios	10714	11,6	7,9	1018,8	1015,9	13,2	3,2	5,1	18,4	7,6	0	0	0	0	0,173122133
Sauce_Viejo_Aero	Santa_Fe	10808	14,2	6,2	1012,5	1010,3	11,4	5,7	10,3	27,8	9,2	0	1	0	0	0,849860395
San_Julian_Aero	Santa_Cruz	10911	1,9	-1,5	1014,7	1006,9	29,9	4,9	6,7	6,2	-3,3	0	0	0	0	0,9323618
Posadas_Aero	Misiones	10531	15,1	9,6	1015,1	1000,2	13,4	1,6	3,1	22,6	10	0	0	0	0	0,133597637
Gualeguaychu_Aero	Entre_Rios	11028	20,9	4,3	1017,8	1015,1	15	7,6	10,3	24,2	9,5	0	0	0	0	0,828634459
Trelew_Aero	Chubut	10704	6,7	-3	1015,1	1009,8	29,9	4	8,2	13,9	2,1	0	0	0	0	0,145004422
Reconquista_Aero	Santa_Fe	10420	20,6	15	1017,9	1011,7	4,2	1,1	3,1	27,4	12,8	1	0	0	0	0,486296645
Presidencia_R_S_Penia_Aero	Chaco	10805	15,9	10,8	1014,6	1003,6	12,6	2,7	3,6	26,6	6,6	1	0	0	0	0,516865668
Mar_Del_Plata_Aero	Buenos_Aires	10224	19,8	17,1	1005,3	1002,9	8,7	3,2	6,2	27,6	16	1	1	0	0	0,512075813
Tartagal_Aero	Salta	11112	25,5	9,6	1009,5	959,5	10	3,4	7,2	33,4	17	0	0	0	0	0,194429442
Mendoza_Aero	Mendoza	10719	3,8	-2,9	1023,9	940	12,2	2,3	4,1	7,5	1,7	0	0	0	0	0,886940189
Neuquen_Aero	Neuquen	10824	1,8	-6	1035,6	1001,4	12,2	2,6	4,1	5	-2	0	0	0	0	0,539481675
Mar_Del_Plata_Aero	Buenos_Aires	10225	15,8	11,1	1009	1006,5	9,2	5,6	7,2	26,5	13	0	1	0	0	0,161379679
Santa_Rosa_Aero	La_Pampa	10408	14,9	6,9	1017,8	995,1	27,8	2,3	4,1	24,8	7,2	0	0	0	0	0,178806847
Gualeguaychu_Aero	Entre_Rios	10111	26,7	15,4	1015	1012,4	15	3,1	5,1	32,3	17,9	0	0	0	0	0,653629326
Trelew_Aero	Chubut	10201	22,5	6,1	1001,2	996,3	27,5	5	11,3	36	14,7	0	1	0	0	0,622606419
Paso_De_Los_Libres_Aero	Corrientes	11004	15,8	10,6	1016,8	1008,5	10,9	6	10,3	25,5	11	0	0	0	0	0,629678556
Rosario_Aero	Santa_Fe	10422	20,9	13,9	1018,7	1015,8	10,6	2,9	5,7	28,4	13,8	0	0	0	0	0,360384504
Santa_Rosa_Aero	La_Pampa	10112	28,1	17,7	1009,3	987,7	23,7	4,6	8,7	36,3	20,8	0	1	0	0	0,529377191
La_Rioja_Aero	La_Rioja	11110	17,5	10,3	1008,5	959,8	16,3	3,6	4,1	28,7	13	0	1	0	0	0,089941725
Junin_Aero	Buenos_Aires	10901	16,7	7,8	1010,7	1001,1	9,5	2,4	4,6	28,4	5	0	0	0	0	0,706490479
San_Luis_Aero	San_Luis	10509	17,9	9,6	1010,1	929,7	20	2,6	5,7	26,5	11,6	0	0	0	0	0,730657437
Ushuaia_Aero_II	Ushuaia	11003	5,3	0,1	1008,6	1001,6	15,4	7,3	14,9	11,1	2,9	0	1	0	0	0,614043348
Ceres_Aero	Santa_Fe	11026	18,8	14,7	1013,8	1003,5	12,6	4,8	6,2	22,9	15,8	0	1	0	0	0,310030877
Ushuaia_Aero_II	Ushuaia	10316	9,3	5,3	1018	1011	18,3	2,9	6,2	16	5	0	0	0	0	0,50960669
Tartagal_Aero	Salta	10116	29,8	18,8	1001	952,9	10	0,3	2,6	36,6	23,7	0	0	0	0	0,893422833
Paso_De_Los_Libres_Aero	Corrientes	10306	20,4	15,3	1011,4	1003,2	11,1	2,2	6,2	27	14	0	0	0	0	0,816129104
Chamical_Aero	La_Rioja	10421	24,1	11,2	1013,3	961,2	20	1,2	2,1	30,8	13,6	0	0	0	0	0,795895515
Santa_Rosa_Aero	La_Pampa	10422	19,5	13,2	1016,5	994,1	23	4,6	6,2	28,8	11,2	0	0	0	0	0,886705317
General_Pico_Aero	La_Pampa	10723	1,8	-4,7	1025,1	1006,9	20	5	6,7	9,3	-3,8	0	0	0	0	0,011761188
San_Julian_Aero	Santa_Cruz	10921	5,5	1,4	1013,7	1006	29,9	7,5	16,5	10,2	0,8	0	0	0	0	0,670651074
Pilar	Cordoba	10513	14,8	9,7	1015,1	975,4	14,6	1,3	4,1	23,7	8,1	0	0	0	0	0,323357896
Rosario_Aero	Santa_Fe	10731	19,4	14,8	1010,3	1007,3	10	3,4	8,2	23	14,7	0	0	0	0	0,639130053
Corrientes_Aero	Entre_Rios	10915	13,7	11,8	1014,8	1007,3	8,2	3,1	4,6	16,7	12,1	0	1	0	0	0,550044524
General_Pico_Aero	La_Pampa	10813	2,8	-2,7	1028,9	1010,7	17,1	2,5	3,1	12,2	-4,4	0	0	0	0	0,34274213
Mar_Del_Plata_Aero	Buenos_Aires	10715	6,3	1,8	1017,5	1014,9	10	3,8	7,7	15	-1	0	0	0	0	0,144290129
Concordia_Aero	Entre_Rios	10831	19,3	8,8	1011,8	1007,3	13,5	3	5,7	30,2	9	1	0	0	0	0,774871924
Rosario_Aero	Santa_Fe	10510	19,4	14,4	1010,5	1007,6	10,9	3,2	5,1	25,3	14	0	0	0	0	0,702083039
Reconquista_Aero	Santa_Fe	10620	9,4	3,8	1021,6	1015,1	13,7	4,6	7,2	15	6,7	0	1	0	0	0,558141235
Ushuaia_Aero_II	Ushuaia	10326	8,1	4,3	992,2	985,4	12,4	10,3	15,9	12,2	5,7	0	1	0	0	0,305587107
Ushuaia_Aero_II	Ushuaia	10420	8,7	5	1007,4	1000,4	18	2,4	5,1	11,8	5,7	0	0	0	0	0,904235823
Rio_Gallegos_Aero	Santa_Cruz	10303	17,2	8,5	1018,4	1016,1	17,5	4,4	7,2	25,2	9,9	0	0	0	0	0,245095993
Ezeiza_Aero	Buenos_Aires	10601	14,3	7,4	1010,7	1008,3	8,5	2	3,6	20,2	7	0	0	0	0	0,666897328
Comodoro_Rivadavia_Aero	Chubut	10404	21,1	3,9	1000,5	995,1	15,1	6,4	13,9	26,4	15,6	0	0	0	0	0,894938733
Laboulaye_Aero	Cordoba	10204	22,9	11,2	1012,2	996,3	9,8	7,6	11,8	30,6	15,3	0	0	0	0	0,705834519
Corrientes_Aero	Entre_Rios	10129	27,6	19,9	1011,6	1004,5	8,7	2,7	5,7	36	19,9	0	0	0	0	0,302897477
San_Martin_Mza	Mendoza	10109	27	14,3	1011,4	939,5	15	2,2	2,6	34,1	19,5	0	0	0	0	0,966821882
San_Antonio_Oeste_Aero	Rio_Negro	10701	5,4	-1,1	1016,3	1013,8	29,9	7,1	10,3	10,5	-4,5	0	0	0	0	0,289873155
Rosario_Aero	Santa_Fe	10721	4,2	-1,9	1018,5	1015,4	11,9	7	12,9	14,4	-1	0	0	0	0	0,503569214
Catamarca_Aero_II	Catamarca	10731	17,1	7	1009	957	19,3	2,4	5,7	31,2	8,9	0	0	0	0	0,009204822
Reconquista_Aero	Santa_Fe	10227	20,9	13,7	1016	1009,8	12,4	1,8	4,1	27,2	14,8	0	0	0	0	0,819902264
Chamical_Aero	La_Rioja	10221	25,1	14,1	1012,7	960,6	20	1,2	3,1	31,7	17	0	0	0	0	0,933607713
Presidencia_R_S_Penia_Aero	Chaco	10918	10,8	1,4	1022,5	1011,2	18,5	2,3	4,1	19,9	0,8	0	0	0	0	0,917113997
Ezeiza_Aero	Buenos_Aires	10107	27,2	20,4	1003	1000,6	10,1	3,3	5,7	32	22,8	0	1	0	0	0,1733171
Bahia_Blanca_Aero	Buenos_Aires	10923	6,8	0,5	1033,3	1022,9	12,4	4,1	9,3	11,5	0,6	0	1	0	0	0,40823311
Trelew_Aero	Chubut	10708	3,6	-3,3	1021,8	1016,4	29,9	4,7	11,3	12,4	-3	0	0	0	0	0,331416996
Gualeguaychu_Aero	Entre_Rios	10508	14,1	7,4	1015,7	1012,9	15	5,3	8,7	22,7	5,6	0	0	0	0	0,350707136
Chamical_Aero	La_Rioja	10212	31,1	12,8	1001,2	950,5	20	1,9	5,1	38,4	21	0	0	0	0	0,187839115
Pilar	Cordoba	10516	6,4	-0,9	1027,8	986,4	16,3	1,4	4,1	14,1	-6,8	0	0	0	0	0,268825932
San_Juan_Aero_II	San_Juan	10505	15,3	7,7	1021,2	951,9	15	1,9	4,1	24,5	7,5	0	0	0	0	0,888264883
Rosario_Aero	Santa_Fe	10926	14,8	7,2	1019,5	1016,5	11,9	4,4	6,7	22	8,2	0	0	0	0	0,238325855
La_Plata	Buenos_Aires	10213	26,5	17,5	1008	1005,4	9,7	2,2	4,1	34,6	19	0	0	0	0	0,774475224
Resistencia_Aero	Chaco	10803	13	10,6	1017	1010,7	10,9	2,7	4,1	15,7	11,7	0	0	0	0	0,099178704
Rosario_Aero	Santa_Fe	10918	10,4	-2,4	1020,4	1017,4	12,9	4,1	8,2	21	1	0	0	0	0	0,379882579
Mendoza_Aero	Mendoza	10105	27,3	12,5	1005,7	929,2	12,4	2,2	5,1	32,5	21,7	0	1	0	0	0,177133373
Corrientes_Aero	Entre_Rios	10119	26,6	18,9	1012,7	1005,6	9,7	3,1	6,2	32	20,5	0	0	0	0	0,551190652
Ceres_Aero	Santa_Fe	10110	28,2	20,9	1015,6	1005,5	13	4,2	7,2	33,4	22,2	0	0	0	0	0,293549253
Resistencia_Aero	Chaco	10709	15,6	13,4	1019,6	1013,3	11,1	2,4	6,2	19	11,6	0	0	0	0	0,738857573
Cordoba_Aero	Cordoba	10510	18,4	9,9	1008,3	951,6	9,8	3,2	8,7	31	7,7	0	0	0	0	0,610593387
Presidencia_R_S_Penia_Aero	Chaco	11111	20,8	16,6	1006,8	996,2	17,7	8	9,3	35,5	16	0	1	0	0	0,794708598
Esquel_Aero	Chubut	11004	6,9	3,1	1019,5	926	15,6	1,4	3,6	11,4	1,4	0	1	0	0	0,393215235
Reconquista_Aero	Santa_Fe	11009	25,6	14,2	1011,5	1005,3	5,1	4,8	7,2	32,5	18	0	0	0	0	0,851157467
Resistencia_Aero	Chaco	10505	18,5	14,9	1018,7	1012,6	12,1	1,4	4,1	24,2	14	0	0	0	0	0,796946315
Reconquista_Aero	Santa_Fe	10826	9,3	-1,7	1031,2	1024,6	15	5,4	7,2	15,8	5,2	0	0	0	0	0,108672637
Formosa_Aero	Formosa	11017	23,9	16,7	1011,5	1004,6	16,3	2,7	5,1	30,3	17,5	0	0	0	0	0,85181008
Santiago_Del_Estero_Aero	Santiago_del_Estero	10120	29	15,8	1016,3	993,4	15	2,6	3,6	33,5	24	0	0	0	0	0,423083091
San_Martin_Mza	Mendoza	10219	19,4	3	1014,7	940,8	15	1,9	2,6	26,6	9,1	0	0	0	0	0,791584388
Rio_Cuarto_Aero	Cordoba	10527	14,8	8,3	1007,1	958	12,2	6,5	10,3	22	5,1	0	0	0	0	0,903003554
Iguazu_Aero	Misiones	10127	23,7	17,1	1012,1	981,2	13,2	3	4,6	32	15,3	0	0	0	0	0,118419182
Junin_Aero	Buenos_Aires	10702	11	4	1014,3	1004,5	11,7	7,1	15,9	20	4,6	0	0	0	0	0,959451533
Catamarca_Aero_II	Catamarca	10221	24	15,6	1010,6	959,4	20	5,4	11,3	30,5	18,4	0	0	0	0	0,790696165
San_Martin_Mza	Mendoza	11029	24,9	6,9	1006,8	934,8	15	4	8,2	33,6	17,6	0	0	0	0	0,539071392
La_Rioja_Aero	La_Rioja	10501	22,8	15,4	1006,5	958,3	20	1,9	3,1	28	14,2	0	0	0	0	0,87137291
Comodoro_Rivadavia_Aero	Chubut	10803	10,4	0,1	1004,7	999,1	26,1	5,3	10,3	15	3,5	0	0	0	0	0,308268206
Concordia_Aero	Entre_Rios	10928	18,7	13,1	1014,4	1009,9	15	3,9	4,6	24,8	13,9	0	0	0	0	0,897142082
Comodoro_Rivadavia_Aero	Chubut	10411	9,4	1,3	1010,5	1004,9	16,9	4,3	7,7	22,1	5	0	1	0	0	0,376708998
Tucuman_Aero_II	Tucuman	10326	22,1	17,5	1018,5	966,9	10,3	1,4	4,1	28,3	19	0	0	0	0	0,254541588
Corrientes_Aero	Entre_Rios	10311	23,6	21,1	1006,9	999,7	8,2	1,4	3,6	29	19,7	1	1	0	0	0,853870681
Azul_Aero	Buenos_Aires	11016	20,2	14,3	1015,8	998,6	14,2	3,5	7,2	27,6	14,4	0	1	0	0	0,895944225
Junin_Aero	Buenos_Aires	10703	12,7	7,3	1008,9	999,2	11,1	7,1	11,8	23	4,6	0	0	0	0	0,241386403
San_Martin_Mza	Mendoza	10815	8,5	-1,5	1017,9	941	15	2,4	3,6	17,4	0,2	0	0	0	0	0,685683214
Concordia_Aero	Entre_Rios	11001	12,9	7,1	1015,8	1010,4	15	2,2	4,1	20,6	5,4	0	0	0	0	0,71766116
General_Pico_Aero	La_Pampa	10803	9,2	5,2	1015,8	998,3	13,2	5,9	7,7	17	2,5	0	0	0	0	0,807322154
Laboulaye_Aero	Cordoba	10423	19,5	13,8	1017,9	1001,7	9,8	2,8	7,2	28,6	12,5	0	0	0	0	0,242371024
Resistencia_Aero	Chaco	10115	27,8	21,8	1008	1002,1	13	0,9	2,6	34	22,2	0	0	0	0	0,616702854
Neuquen_Aero	Neuquen	10801	5,2	-0,9	1020,3	987,1	15	1,2	3,1	15,2	-3	0	0	0	0	0,109323491
Posadas_Aero	Misiones	10315	22,7	17,5	1014,8	1000,2	13,4	2,8	3,6	28,4	18	0	0	0	0	0,922843367
Ceres_Aero	Santa_Fe	10406	22	15,7	1009,9	999,6	14	3,7	6,7	30,5	16	0	0	0	0	0,813020221
Pilar	Cordoba	10318	15,7	9,5	1023,2	983,2	12,9	1,4	4,1	21,6	9	0	0	0	0	0,032344811
Tucuman_Aero_II	Tucuman	10709	9,9	5,8	1017,2	964,2	9,2	2,2	4,1	14,9	7,5	0	0	0	0	0,127086865
San_Luis_Aero	San_Luis	10119	26,1	14,6	1013,4	935,1	18,8	5,3	10,3	33,5	21,4	0	1	0	0	0,845784173
Azul_Aero	Buenos_Aires	10514	10,2	3,6	1014,2	996,3	13,7	2,2	4,1	18,8	4	0	1	0	0	0,992019958
Posadas_Aero	Misiones	10301	28,4	17,8	1009,8	995,6	13,5	2,9	5,7	37	20,6	0	0	0	0	0,609930074
Chamical_Aero	La_Rioja	10822	14,3	-2,2	1017,2	963,4	19	2,5	5,1	29,2	8,8	0	0	0	0	0,899399495
Catamarca_Aero_II	Catamarca	11113	30,2	4,3	1002	952,3	17,5	12,3	15,9	35	24	0	0	0	0	0,085782184
Bahia_Blanca_Aero	Buenos_Aires	10628	13,2	5,6	1007,2	997,3	15	5,9	10,3	18,5	7	0	0	0	0	0,951271611
Tartagal_Aero	Salta	10619	14,2	13,3	1015,5	963,7	7,2	6,3	8,2	18,5	10,8	0	1	0	0	0,308775156
Cordoba_Aero	Cordoba	10920	14,1	-2,4	1010	952,3	9,7	3	5,1	25	2	0	0	0	0	0,900787192
Cordoba_Aero	Cordoba	10113	24,7	14,7	1011,9	956,3	11,1	3,4	12	34,7	16,6	0	0	0	0	0,255711929
Rio_Cuarto_Aero	Cordoba	10222	19,9	14,9	1013,8	965,5	12,1	8,3	14,4	26,6	15	0	0	0	0	0,481952022
Chamical_Aero	La_Rioja	10305	23,8	8,8	1010,9	958,6	24,9	2,1	4,1	31,6	14,5	0	0	0	0	0,331941378
Bahia_Blanca_Aero	Buenos_Aires	11016	18,8	15,8	1014,9	1005,1	10,5	4,1	9,3	30,1	15,2	0	1	0	0	0,410637586
Iguazu_Aero	Misiones	10706	20,9	18,3	1015,6	984,4	12,4	2,8	5,1	28	15,5	0	0	0	0	0,136578963
San_Rafael_Aero	Mendoza	10827	11,9	-2,3	1021,2	933,8	19,3	4,2	7,2	25,1	-0,2	0	0	0	0	0,606839465
Iguazu_Aero	Misiones	10921	22,3	20,7	1004,9	974,3	8,9	4	7,7	27	20	1	1	0	0	0,609496917
Concordia_Aero	Entre_Rios	10420	19,3	13,6	1019,3	1014,8	13,8	1,4	4,6	27,7	11	0	0	0	0	0,061489795
Catamarca_Aero_II	Catamarca	10402	17,1	13,8	1014,8	962,4	15,3	2,4	4,6	20,5	13,4	0	1	0	0	0,383001775
San_Martin_Mza	Mendoza	10114	27,2	17,6	1010,4	938,8	15	2,6	4,1	36,7	20,5	0	0	0	0	0,44505471
Chamical_Aero	La_Rioja	10420	23,3	9,4	1013,1	960,8	20	3,6	6,2	29,9	16	0	0	0	0	0,29685039
Concordia_Aero	Entre_Rios	10518	11,6	6,6	1023,4	1018,8	14,3	3,4	5,1	15	5,8	0	1	0	0	0,429768077
Pilar	Cordoba	10125	22,7	13,7	1012,8	974,5	14,3	5,9	10,3	37,8	18,5	0	1	0	0	0,889634286
La_Plata	Buenos_Aires	10119	21,1	16,4	1018,4	1015,6	8	6,4	7,7	27,5	18	0	1	0	0	0,463170712
Resistencia_Aero	Chaco	10702	11,6	7,8	1018,8	1012,5	7,6	1,6	5,1	22,4	3,3	0	0	0	0	0,908939956
